experiment_id,phase,dataset_id,dataset_sha256,dataset_bytes,codec_kind,n_relations,n_independent,recovered_bits,total_encoded_bytes,payload_bits,relation_description_bits,header_bits,framing_bits,crc_bits,roundtrip_ok,encode_seconds,decode_seconds,discovery_seconds,best_baseline_bytes,deduction_gap_bytes,composition_gap_bytes,verdict,git_commit,utc_timestamp,seed,baseline_gzip9_bytes,baseline_gzip9_seconds,baseline_zlib9_bytes,baseline_zlib9_seconds,baseline_bz2_9_bytes,baseline_bz2_9_seconds,baseline_xz9_bytes,baseline_xz9_seconds,baseline_zstd19_bytes,baseline_zstd19_seconds,baseline_brotli11_bytes,baseline_brotli11_seconds
phase4_paq8l_l3_gf2_n1280_k32_p32_s902,phase4_paq,gf2_n1280_k32_p32_s902,c78ca4eb1e539975d9aa8b76779a790da3ab91af027b14de14c2d22c1f4b97d6,10240,GF2,32,32,40960,5291,40960,1088,216,0,32,True,0.12729549998766743,0.08633009999175556,0.12729549998766743,10244,4953,4949,raw_gap+4953 comp_gap+4949,c50c71ef25b848656c26732f25d7206482f77e93-dirty,2026-08-29T11:21:15.706494+00:00,902,10263,0.0006757999944966286,10251,0.0003354000218678266,10710,0.004533600003924221,10300,0.23014319999492727,10250,0.0018260999931953847,10244,0.15627109998604283
phase4_paq8l_l8_gf2_n1280_k32_p32_s902,phase4_paq,gf2_n1280_k32_p32_s902,c78ca4eb1e539975d9aa8b76779a790da3ab91af027b14de14c2d22c1f4b97d6,10240,GF2,32,32,40960,5291,40960,1088,216,0,32,True,0.32853980001527816,0.3805698000069242,0.32853980001527816,10244,4953,4949,raw_gap+4953 comp_gap+4949,3029ca42afa94a00d5b62447b6f43afbe729f7bb-dirty,2026-08-29T11:42:17.638448+00:00,902,10263,0.0014318000175990164,10251,0.0006479000148829073,10710,0.081789599993499,10300,0.2580597000196576,10250,0.0033644000068306923,10244,0.20233669999288395
